,CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed
9501,2021-09-05,2022-03-15,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
9502,2021-09-05,2022-03-15,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
9503,2021-09-05,2022-03-15,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
9504,2021-09-05,2022-03-15,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
9505,2021-09-05,2022-03-15,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
9506,2021-09-05,2022-03-15,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
9507,2021-09-05,2022-03-15,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
9508,2021-09-05,2022-03-15,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
9509,2021-09-05,2022-03-15,Departure,17:55,París Orly,TO4059,Transavia,Á áætlun
9510,2021-09-05,2022-03-15,Departure,18:25,Bristol,EZY6022,EasyJet,Á áætlun
9511,2021-09-05,2022-03-15,Departure,19:00,Manchester,EZY1808,EasyJet,Á áætlun
9512,2021-09-05,2022-03-15,Departure,19:30,London Gatwick,EZY8510,EasyJet,Á áætlun
9513,2021-09-05,2022-03-15,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
9514,2021-09-05,2022-03-15,Departure,21:35,Búdapest,W62428,Wizz Air,Á áætlun
9515,2021-09-05,2022-03-16,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
9516,2021-09-05,2022-03-16,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
9517,2021-09-05,2022-03-16,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
9518,2021-09-05,2022-03-16,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
9519,2021-09-05,2022-03-16,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
9520,2021-09-05,2022-03-16,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
9521,2021-09-05,2022-03-16,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
9522,2021-09-05,2022-03-16,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
9523,2021-09-05,2022-03-16,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
9524,2021-09-05,2022-03-16,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
9525,2021-09-05,2022-03-16,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
9526,2021-09-05,2022-03-16,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
9527,2021-09-05,2022-03-16,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
9528,2021-09-05,2022-03-16,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
9529,2021-09-05,2022-03-16,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
9530,2021-09-05,2022-03-16,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
9531,2021-09-05,2022-03-16,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
9532,2021-09-05,2022-03-16,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
9533,2021-09-05,2022-03-16,Departure,08:20,Tenerife South,NO3924,Neos,Á áætlun
9534,2021-09-05,2022-03-16,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
9535,2021-09-05,2022-03-16,Departure,09:00,Las Palmas,OG640,Play,Á áætlun
9536,2021-09-05,2022-03-16,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
9537,2021-09-05,2022-03-16,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
9538,2021-09-05,2022-03-16,Departure,11:30,Mílanó,W65566,Wizz Air,Á áætlun
9539,2021-09-05,2022-03-16,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
9540,2021-09-05,2022-03-16,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
9541,2021-09-05,2022-03-16,Departure,12:45,Osló,SK4788,SAS,Á áætlun
9542,2021-09-05,2022-03-16,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
9543,2021-09-05,2022-03-16,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
9544,2021-09-05,2022-03-16,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
9545,2021-09-05,2022-03-16,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
9546,2021-09-05,2022-03-16,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
9547,2021-09-05,2022-03-16,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
9548,2021-09-05,2022-03-16,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
9549,2021-09-05,2022-03-16,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
9550,2021-09-05,2022-03-16,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
9551,2021-09-05,2022-03-16,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
9552,2021-09-05,2022-03-16,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
9553,2021-09-05,2022-03-16,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
9554,2021-09-05,2022-03-16,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
9555,2021-09-05,2022-03-16,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
9556,2021-09-05,2022-03-16,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun
9557,2021-09-05,2022-03-16,Departure,20:10,London Luton,EZY2298,EasyJet,Á áætlun
9558,2021-09-05,2022-03-16,Departure,20:35,Gdansk,W61774,Wizz Air,Á áætlun
9559,2021-09-05,2022-03-17,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
9560,2021-09-05,2022-03-17,Departure,06:00,París CDG,OG400,Play,Á áætlun
9561,2021-09-05,2022-03-17,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun
9562,2021-09-05,2022-03-17,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
9563,2021-09-05,2022-03-17,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
9564,2021-09-05,2022-03-17,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
9565,2021-09-05,2022-03-17,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
9566,2021-09-05,2022-03-17,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
9567,2021-09-05,2022-03-17,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
9568,2021-09-05,2022-03-17,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
9569,2021-09-05,2022-03-17,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
9570,2021-09-05,2022-03-17,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
9571,2021-09-05,2022-03-17,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
9572,2021-09-05,2022-03-17,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
9573,2021-09-05,2022-03-17,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
9574,2021-09-05,2022-03-17,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
9575,2021-09-05,2022-03-17,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
9576,2021-09-05,2022-03-17,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
9577,2021-09-05,2022-03-17,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
9578,2021-09-05,2022-03-17,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
9579,2021-09-05,2022-03-17,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
9580,2021-09-05,2022-03-17,Departure,08:20,Alicante,NO4902,Neos,Á áætlun
9581,2021-09-05,2022-03-17,Departure,08:20,Alicante,FI1582,Icelandair,Á áætlun
9582,2021-09-05,2022-03-17,Departure,08:25,París CDG,FI544,Icelandair,Á áætlun
9583,2021-09-05,2022-03-17,Departure,10:25,Vín,W62858,Wizz Air,Á áætlun
9584,2021-09-05,2022-03-17,Departure,10:55,Rome Fiumicino,W68266,Wizz Air,Á áætlun
9585,2021-09-05,2022-03-17,Departure,11:15,Manchester,EZY1806,EasyJet,Á áætlun
9586,2021-09-05,2022-03-17,Departure,11:15,Newcastle,LS4084,JET2.Com,Á áætlun
9587,2021-09-05,2022-03-17,Departure,11:45,Birmingham,LS4090,JET2.Com,Á áætlun
9588,2021-09-05,2022-03-17,Departure,11:50,Napoli Capodichino,W68434,Wizz Air,Á áætlun
9589,2021-09-05,2022-03-17,Departure,11:55,Osló,DY1171,Norwegian,Á áætlun
9590,2021-09-05,2022-03-17,Departure,12:15,London Heathrow,BA895,British Airways,Á áætlun
9591,2021-09-05,2022-03-17,Departure,12:15,Manchester,LS4088,JET2.Com,Á áætlun
9592,2021-09-05,2022-03-17,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
