Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario,PunctualityMins,Punctuality
Wizz Air,Á áætlun,2021-09-15,2021-11-06,Katowice,W61168,21:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-06,Búdapest,W62428,21:35,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-07,Berlin Brandenburg,OG700,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-07,París CDG,OG400,06:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,París CDG,FI544,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Dusseldorf,FI578,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Tenerife South,FI580,08:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-07,Kaupmannahöfn,SK596,09:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-07,London Luton,EZY2296,09:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-07,London Gatwick,EZY8504,11:10,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-07,Bristol,EZY6022,11:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-07,Napoli Capodichino,W68434,11:50,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-07,Osló,SK4788,11:55,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-11-07,London Heathrow,BA895,12:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-11-07,Frankfurt,LH857,14:55,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-07,London Stansted,OG804,16:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-07,Kaupmannahöfn,OG904,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Stokkhólmur,FI312,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Amsterdam,FI504,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Osló,FI324,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,London Gatwick,FI476,16:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Vancouver,FI697,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-07,Orlando,FI689,17:15,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2021-11-07,Riga,BT170,17:50,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-11-07,Amsterdam,HV6886,19:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-07,Edinborg,EZY6942,21:10,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-07,Wroclaw,W61898,21:35,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-08,Varsjá,W61540,01:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-08,London Stansted,OG800,06:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-08,Kaupmannahöfn,OG900,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Dusseldorf,FI578,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-11-08,Tenerife South,NO1924,08:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-08,Mílanó,W65566,10:35,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-11-08,Leeds,LS4086,11:15,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-08,Kaupmannahöfn,SK596,11:20,Departure,Plan,0,0
Atlantic Airways,Á áætlun,2021-09-15,2021-11-08,Vagar,RC402,11:25,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-11-08,Birmingham,LS4090,11:45,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-11-08,Manchester,LS4088,12:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-08,London Gatwick,EZY8504,12:20,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-11-08,London Heathrow,BA895,12:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-08,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-08,Berlin Brandenburg,OG704,15:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-08,París CDG,OG404,15:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,London Heathrow,FI454,16:20,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2021-11-08,Riga,BT170,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-08,Orlando,FI689,17:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-08,London Luton,EZY2298,18:05,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-08,Kraká,W65054,18:50,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-08,Manchester,EZY1806,19:55,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-11-08,Amsterdam,HV6888,19:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-08,Vilnius,W68090,20:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-08,Gdansk,W61774,22:05,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-09,Varsjá,W61540,01:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-11-09,Alicante,NO2902,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Tenerife South,FI580,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Las Palmas,FI1512,08:20,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-09,Tenerife South,OG620,09:00,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-09,Manchester,EZY1806,10:40,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-09,Vín,W62858,11:25,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-09,London Luton,EZY2296,11:40,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-09,Rome Fiumicino,W68266,11:40,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-09,London Luton,W94498,11:50,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-11-09,London Heathrow,BA895,12:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-09,Kaupmannahöfn,SK596,12:40,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-09,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-11-09,Frankfurt,LH857,14:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-09,Edinborg,EZY6942,15:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Vancouver,FI697,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-09,Orlando,FI689,17:15,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-11-09,París Orly,TO4059,17:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-09,Katowice,W61168,21:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-09,Búdapest,W62428,21:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Akureyri,FI8814,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-11-10,Tenerife South,NO3924,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Tenerife South,FI580,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Tenerife South,FI582,08:50,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-10,Manchester,EZY1806,10:40,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-10,Kaupmannahöfn,SK596,11:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-10,Mílanó,W65566,11:30,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-10,London Luton,EZY2296,11:40,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-11-10,London Heathrow,BA895,12:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-10,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-10,Orlando,FI689,17:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-10,London Gatwick,EZY8508,19:30,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-11-10,Amsterdam,HV6888,19:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-10,Gdansk,W61774,20:35,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-11,Varsjá,W61540,01:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-11,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-11,Kaupmannahöfn,OG900,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Dusseldorf,FI578,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Alicante,FI1582,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,París CDG,FI544,08:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Egilsstaðir,FI8873,08:35,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-11,Vín,W62858,10:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-11,Rome Fiumicino,W68266,10:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-11,Manchester,EZY1806,11:15,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-11-11,Leeds,LS4086,11:15,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-11-11,Birmingham,LS4090,11:45,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-11-11,Napoli Capodichino,W68434,11:50,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-11-11,London Heathrow,BA895,12:15,Departure,Plan,0,0
JET2.Com,Á áætlun,2021-09-15,2021-11-11,Manchester,LS4088,12:15,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-11,Kaupmannahöfn,SK596,12:40,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-11-11,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-11-11,Frankfurt,LH857,14:55,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-11,Berlin Brandenburg,OG704,15:30,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-11-11,Bristol,EZY6022,15:55,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-11-11,London Stansted,OG804,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Amsterdam,FI504,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Vancouver,FI697,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-11-11,Orlando,FI689,17:15,Departure,Plan,0,0
